sort order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,LEVEL,TRANSECT,DEPTH_M,DEPTH_FT,VIS_M,SURGE,HEADING,TEMP_C,TEMP_F,SPECIES,SEGMENT,QUANTITY,SIZE (MIN),SIZE (MAX),Cntrl+a,Notes
916,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4,L,N,,48,SENE,ALL,1,30,30,,
917,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4,L,N,,48,HEDE,ALL,1,40,40,,
918,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4,L,N,,48,HEDE,ALL,2,35,35,,
919,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4,L,N,,48,HEDE,ALL,1,30,30,,
920,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4,L,N,,48,SCMA,ALL,1,40,40,,
921,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4,L,N,,48,OPEL,ALL,1,40,40,,
=======
912,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,SEBYT,ALL,1,5,5,,
913,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,SEME,ALL,2,30,30,,
914,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,SEME,ALL,4,35,35,,
915,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,SEME,ALL,4,40,40,,
916,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,SENE,ALL,1,30,30,,
917,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,HEDE,ALL,1,40,40,,
918,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,HEDE,ALL,2,35,35,,
919,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,HEDE,ALL,1,30,30,,
920,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,SCMA,ALL,1,40,40,,
921,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,1,,29,4.0,L,N,,48,OPEL,ALL,1,40,40,,
>>>>>>> master
922,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,2,,35,4.5,L,N,,46,SEBYT,ALL,1,5,5,,
923,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,2,,35,4.5,L,N,,46,RYOY,ALL,4,4,4,,
924,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,2,,35,4.5,L,N,,46,SEME,ALL,1,40,40,,
925,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,2,,35,4.5,L,N,,46,HEDE,ALL,1,30,30,,
926,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,3,,31,3.8,L,N,,47,SEME,ALL,1,25,25,,
927,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,3,,31,3.8,L,N,,47,EMLA,ALL,1,15,15,,
928,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,3,,31,3.8,L,N,,47,HEDE,ALL,1,30,30,,
929,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,BOT,4,,30,3.8,L,N,,46,HEDE,ALL,1,35,35,,
930,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,1,,33,4.1,L,75,,49,SEME,ALL,15,20,20,,
931,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,1,,33,4.1,L,75,,49,SEME,ALL,2,45,45,,
932,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,1,,33,4.1,L,75,,49,HEDE,ALL,1,40,40,,
933,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,2,,28,4.2,L,75,,48,SEME,ALL,1,55,55,,
934,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,2,,28,4.2,L,75,,48,SEME,ALL,2,50,50,,
935,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,2,,28,4.2,L,75,,48,OPEL,ALL,1,55,55,,
936,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,2,,28,4.2,L,75,,48,OPEL,ALL,1,70,70,,
937,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,3,,31,4.9,L,68,,48,SEBYT,ALL,2,10,10,,
938,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,3,,31,4.9,L,68,,48,SEME,ALL,8,40,40,,
939,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,3,,31,4.9,L,68,,48,SEME,ALL,3,50,50,,
940,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,3,,31,4.9,L,68,,48,HEDE,ALL,1,35,35,,MYSID CLOUDS
941,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,SEBYT,ALL,20,5,5,,
942,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,SEBYT,ALL,5,7,7,,
943,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,SEME,ALL,10,35,35,,
944,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,SEME,ALL,5,40,40,,
945,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,SEME,ALL,10,50,50,,
946,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,HEDE,ALL,1,15,15,,
947,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,HEDE,ALL,2,25,25,,
948,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,HEDE,ALL,1,30,30,,
949,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,HEDE,ALL,3,35,35,,
950,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,SCMA,ALL,1,35,35,,
951,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,SCMA,ALL,1,50,50,,
952,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,10,BOT,4,,29,3.6,L,68,,49,AUFL,ALL,2,5,5,,
953,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,SEBYT,ALL,1,7,7,,
954,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,SEME,ALL,4,45,45,,
955,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,SEME,ALL,5,25,25,,
956,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,SEME,ALL,2,18,18,,
957,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,EMLA,ALL,2,5,5,,
958,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,EMLA,ALL,2,15,15,,
959,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,EMLA,ALL,2,20,20,,
960,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,EMLA,ALL,1,25,25,,
961,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,RHVA,ALL,1,10,10,,
962,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,1,,18,2.7,L,SSW,,53,RHVA,ALL,1,20,20,,
<<<<<<< HEAD
963,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2,L,SSW,,54,SEME,ALL,1,15,15,,
964,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2,L,SSW,,54,SEME,ALL,1,20,20,,
965,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2,L,SSW,,54,SEME,ALL,3,30,30,,
966,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2,L,SSW,,54,SEME,ALL,1,25,25,,
967,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2,L,SSW,,54,SEME,ALL,1,35,35,,
968,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2,L,SSW,,54,EMLA,ALL,2,12,12,,
969,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2,L,SSW,,54,EMLA,ALL,3,35,35,,
=======
963,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2.0,L,SSW,,54,SEME,ALL,1,15,15,,
964,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2.0,L,SSW,,54,SEME,ALL,1,20,20,,
965,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2.0,L,SSW,,54,SEME,ALL,3,30,30,,
966,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2.0,L,SSW,,54,SEME,ALL,1,25,25,,
967,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2.0,L,SSW,,54,SEME,ALL,1,35,35,,
968,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2.0,L,SSW,,54,EMLA,ALL,2,12,12,,
969,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,2,,14,2.0,L,SSW,,54,EMLA,ALL,3,35,35,,
>>>>>>> master
970,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,HEDE,ALL,1,5,5,,
971,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,EMLA,ALL,2,5,5,,
972,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,AUFL,ALL,1,15,15,,
973,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,AUFL,ALL,1,20,20,,
974,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,SEME,ALL,1,15,15,,
975,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,SEME,ALL,9,20,20,,
976,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,SEME,ALL,7,30,30,,
977,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,SEME,ALL,4,35,35,,
978,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,SEME,ALL,2,40,40,,
979,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,3,,18,3.8,L,SSW,,54,SEME,ALL,2,50,50,,
<<<<<<< HEAD
980,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,SEBYT,ALL,15,7,10,,
=======
980,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,SEBYT,ALL,15,15,15,,
>>>>>>> master
981,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,SEME,ALL,10,20,20,,
982,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,SEME,ALL,10,25,25,,
983,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,SEME,ALL,4,45,45,,
984,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,SEME,ALL,1,50,50,,
985,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,EMLA,ALL,1,25,25,,
986,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,HEDE,ALL,1,7,7,,
987,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,S,5,BOT,4,,18,3.6,L,SSW,,51,HEDE,ALL,1,35,35,,
988,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SEBYT,ALL,5,7,7,,
989,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SEME,ALL,10,10,10,,
990,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SEME,ALL,20,15,15,,
991,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SEME,ALL,5,20,20,,
992,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SECA,ALL,3,15,15,,
993,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SECA,ALL,20,5,5,,
994,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,EMLA,ALL,1,15,15,,
995,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,EMLA,ALL,1,20,20,,
996,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,8,8,,
997,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,20,20,,
998,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,25,25,,
999,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,2,40,40,,
1000,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,HEDE,ALL,1,45,45,,
1001,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SCMA,ALL,1,45,45,,
1002,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SCMA,ALL,1,50,50,,
1003,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SECA,ALL,5,4,4,,
1004,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,SEMY,ALL,10,10,10,,
1005,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,1,,17,4.6,L,N,,50,OPEL,ALL,1,45,45,,
<<<<<<< HEAD
1006,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,SEBYT,ALL,4,10,10,,
1007,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,SECA,ALL,5,4,4,,
1008,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,SEME,ALL,2,55,55,,
1009,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,SEME,ALL,3,20,20,,
1010,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,SEME,ALL,15,35,35,,
1011,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,HEDE,ALL,4,35,35,,
1012,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,HEDE,ALL,2,8,8,,
1013,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,HEDE,ALL,2,20,20,,
1014,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,HEDE,ALL,1,25,25,,
1015,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,HEDE,ALL,1,40,40,,
1016,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,HEDE,ALL,1,15,15,,
1017,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,HEDE,ALL,3,30,30,,
1018,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,SCMA,ALL,1,45,45,,
1019,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,OPEL,ALL,1,40,40,,
1020,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,OPEL,ALL,1,50,50,,
1021,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4,L,N,,49,OPEL,ALL,1,65,65,,
=======
1006,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEBYT,ALL,4,10,10,,
1007,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SECA,ALL,5,4,4,,
1008,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEME,ALL,2,55,55,,
1009,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEME,ALL,3,20,20,,
1010,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SEME,ALL,15,35,35,,
1011,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,4,35,35,,
1012,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,2,8,8,,
1013,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,2,20,20,,
1014,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,1,25,25,,
1015,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,1,40,40,,
1016,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,1,15,15,,
1017,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,HEDE,ALL,3,30,30,,
1018,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,SCMA,ALL,1,45,45,,
1019,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,OPEL,ALL,1,40,40,,
1020,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,OPEL,ALL,1,50,50,,
1021,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,2,,15,4.0,L,N,,49,OPEL,ALL,1,65,65,,
>>>>>>> master
1022,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEBYT,ALL,1,10,10,,
1023,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SECA,ALL,2,7,7,,
1024,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,15,35,35,,
1025,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,15,20,20,,
1026,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,10,25,25,,
1027,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SEME,ALL,15,55,55,,
1028,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,EMLA,ALL,5,30,30,,
1029,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,EMLA,ALL,1,20,20,,
1030,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,OPEL,ALL,1,50,50,,
1031,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,15,15,,
1032,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,20,20,,
1033,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,2,25,25,,
1034,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,30,30,,
1035,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,35,35,,
1036,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,2,40,40,,
1037,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,HEDE,ALL,1,45,45,,
1038,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SCMA,ALL,2,35,35,,
1039,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,3,,15,3.8,L,N,,49,SCMA,ALL,1,40,40,,
1040,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,SEME,ALL,13,25,25,,
1041,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,SEME,ALL,17,35,35,,
1042,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,SEME,ALL,2,45,45,,
1043,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,EMLA,ALL,1,15,15,,
1044,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,EMLA,ALL,1,25,25,,
1045,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,12,12,,
1046,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,15,15,,
1047,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,20,20,,
1048,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,1,25,25,,
1049,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,2,30,30,,
1050,2019,7,23,Destruction Island,Jameal Samhouri,Ole Shelton,N,5,BOT,4,,17,4.5,L,N,,49,HEDE,ALL,2,35,35,,
1051,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,SECA,ALL,1,3,3,,
1052,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,SEME,ALL,1,39,39,,
1053,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,HEDE,ALL,1,12,12,,
1054,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,1,,26,2.8,L,45,,52,HEDE,ALL,1,22,22,,FEMALE
<<<<<<< HEAD
1055,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,SEME,ALL,1,38,38,,
1056,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,SEME,ALL,1,35,35,,
1057,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,SEME,ALL,1,41,41,,
1058,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,SEME,ALL,1,42,42,,
1059,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,SEME,ALL,1,44,44,,
1060,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,EMLA,ALL,1,19,19,,
1061,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,EMLA,ALL,1,31,31,,
1062,2019,7,24,Cape Alava,Steve Lonhart,Kinsey Frick,E,10,BOT,2,,25,3,L,45,,52,HEDE,ALL,1,30,30,,FEMALE
