"entry.order","YEAR","MONTH","DAY","SITE","OBSERVER","BUDDY","SIDE","ZONE","TRANSECT","HEADING","DEPTH..M.","DEPTH..FT.","SEGMENT","CATEGORY","CLASSCODE","COUNT","Cntrl.a","notes","problems"
4592,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,1,TRUE,NA,NA,"10-20m","COVER","LEAFYRED",7,NA,NA,NA
4593,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,1,TRUE,NA,NA,"10-20m","COVER","BROWNUN",3,NA,NA,NA
4594,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,1,TRUE,NA,NA,"20-30m","COVER","LEAFYRED",3,NA,NA,NA
4595,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,1,TRUE,NA,NA,"20-30m","COVER","CRUCOR",2,NA,NA,NA
4596,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,1,TRUE,NA,NA,"20-30m","COVER","MACPYR_HF",2,NA,NA,NA
4597,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,1,TRUE,NA,NA,"20-30m","COVER","PTERO",1,NA,NA,NA
4598,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,1,TRUE,NA,NA,"20-30m","COVER","BROWNUN",2,NA,NA,NA
4599,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","SUBSTRATE","BOULD",10,NA,NA,NA
4600,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","SUBSTRATE","BOULD",9,NA,NA,NA
4601,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","SUBSTRATE","BEDRK",1,NA,NA,NA
4602,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","SUBSTRATE","BOULD",7,NA,NA,NA
4603,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","SUBSTRATE","COB",3,NA,NA,NA
4604,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","RELIEF","10cm-1m",8,NA,NA,NA
4605,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","RELIEF","1m-2m",1,NA,NA,NA
4606,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","RELIEF",">2m",1,NA,NA,NA
4607,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","RELIEF","10cm-1m",5,NA,NA,NA
4608,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","RELIEF","1m-2m",5,NA,NA,NA
4609,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","RELIEF","10cm-1m",6,NA,NA,NA
4610,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","RELIEF","1m-2m",4,NA,NA,NA
4611,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","COVER","LEAFYRED",3,NA,NA,NA
4612,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","COVER","CRUCOR",1,NA,NA,NA
4613,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","COVER","PTERO",2,NA,NA,NA
4614,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"0-10m","COVER","BROWNUN",4,NA,NA,NA
4615,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","COVER","LEAFYRED",6,NA,NA,NA
4616,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","COVER","CRUCOR",2,NA,NA,NA
4617,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","COVER","PTERO",1,NA,NA,NA
4618,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"10-20m","COVER","BROWNUN",1,NA,NA,NA
4619,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","COVER","LEAFYRED",6,NA,NA,NA
4620,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","COVER","CRUCOR",2,NA,NA,NA
4621,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","COVER","BROWNUN",1,NA,NA,NA
4622,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,2,TRUE,NA,NA,"20-30m","COVER","BARROC",1,NA,NA,NA
4623,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","SUBSTRATE","BEDRK",1,NA,NA,NA
4624,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","SUBSTRATE","BOULD",8,NA,NA,NA
4625,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","SUBSTRATE","COB",1,NA,NA,NA
4626,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"10-20m","SUBSTRATE","COB",1,NA,NA,NA
4627,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"10-20m","SUBSTRATE","BOULD",9,NA,NA,NA
4628,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","SUBSTRATE","BOULD",7,NA,NA,NA
4629,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","SUBSTRATE","COB",3,NA,NA,NA
4630,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","RELIEF","10cm-1m",9,NA,NA,NA
4631,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","RELIEF","1m-2m",1,NA,NA,NA
4632,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"10-20m","RELIEF","10cm-1m",8,NA,NA,NA
4633,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"10-20m","RELIEF","1m-2m",2,NA,NA,NA
4634,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","RELIEF","1m-2m",3,NA,NA,NA
4635,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","RELIEF","10cm-1m",7,NA,NA,NA
4636,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","COVER","LEAFYRED",4,NA,NA,NA
4637,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","COVER","CRUCOR",3,NA,NA,NA
4638,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"0-10m","COVER","BROWNUN",3,NA,NA,NA
4639,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"10-20m","COVER","LEAFYRED",6,NA,NA,NA
4640,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"10-20m","COVER","CRUCOR",3,NA,NA,NA
4641,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"10-20m","COVER","COLTUN",1,NA,NA,NA
4642,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","COVER","LEAFYRED",5,NA,NA,NA
4643,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","COVER","CRUCOR",2,NA,NA,NA
4644,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","COVER","BROWNUN",1,NA,NA,NA
4645,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,3,TRUE,NA,NA,"20-30m","COVER","COLTUN",2,NA,NA,NA
4646,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"0-10m","SUBSTRATE","BOULD",9,NA,NA,NA
4647,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"0-10m","SUBSTRATE","COB",1,NA,NA,NA
4648,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","SUBSTRATE","BOULD",9,NA,NA,NA
4649,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","SUBSTRATE","COB",1,NA,NA,NA
4650,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"20-30m","SUBSTRATE","BOULD",10,NA,NA,NA
4651,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"0-10m","RELIEF","10cm-1m",6,NA,NA,NA
4652,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"0-10m","RELIEF","1m-2m",4,NA,NA,NA
4653,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","RELIEF","10cm-1m",7,NA,NA,NA
4654,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","RELIEF","1m-2m",3,NA,NA,NA
4655,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"20-30m","RELIEF","10cm-1m",9,NA,NA,NA
4656,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"20-30m","RELIEF","1m-2m",1,NA,NA,NA
4657,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"0-10m","COVER","LEAFYRED",5,NA,NA,NA
4658,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"0-10m","COVER","CRUCOR",1,NA,NA,NA
4659,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"0-10m","COVER","BARNAC",4,NA,NA,NA
4660,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","COVER","LEAFYRED",6,NA,NA,NA
4661,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","COVER","CRUCOR",1,NA,NA,NA
4662,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","COVER","BARNAC",1,NA,NA,NA
4663,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","COVER","SPONGE",1,NA,NA,NA
4664,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"10-20m","COVER","COLTUN",1,NA,NA,NA
4665,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"20-30m","COVER","LEAFYRED",4,NA,NA,NA
4666,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"20-30m","COVER","CRUCOR",5,NA,NA,NA
4667,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,5,4,TRUE,NA,NA,"20-30m","COVER","BROWNUN",1,NA,NA,NA
4668,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"0-10m","SUBSTRATE","BOULD",10,NA,NA,NA
4669,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"10-20m","SUBSTRATE","BOULD",6,NA,NA,NA
4670,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"10-20m","SUBSTRATE","COB",4,NA,NA,NA
4671,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","SUBSTRATE","COB",5,NA,NA,NA
4672,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","SUBSTRATE","BOULD",5,NA,NA,NA
4673,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"0-10m","RELIEF","10cm-1m",10,NA,NA,NA
4674,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"10-20m","RELIEF","10cm-1m",10,NA,NA,NA
4675,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","RELIEF","10cm-1m",6,NA,NA,NA
4676,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","RELIEF","0-10cm",4,NA,NA,NA
4677,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"0-10m","COVER","LEAFYRED",7,NA,NA,NA
4678,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"0-10m","COVER","BROWNUN",1,NA,NA,NA
4679,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"0-10m","COVER","BARNAC",1,NA,NA,NA
4680,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"0-10m","COVER","COLTUN",1,NA,NA,NA
4681,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"10-20m","COVER","LEAFYRED",4,NA,NA,NA
4682,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"10-20m","COVER","CRUCOR",4,NA,NA,NA
4683,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"10-20m","COVER","ARTCOR",1,NA,NA,NA
4684,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"10-20m","COVER","BARNAC",1,NA,NA,NA
4685,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","COVER","LEAFYRED",1,NA,NA,NA
4686,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","COVER","CRUCOR",3,NA,NA,NA
4687,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","COVER","BROWNUN",1,NA,NA,NA
4688,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","COVER","BARNAC",3,NA,NA,NA
4689,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,1,NA,NA,NA,"20-30m","COVER","BARROC",2,NA,NA,NA
4690,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","SUBSTRATE","BOULD",8,NA,NA,NA
4691,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","SUBSTRATE","COB",2,NA,NA,NA
4692,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","SUBSTRATE","COB",5,NA,NA,NA
4693,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","SUBSTRATE","BOULD",5,NA,NA,NA
4694,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","SUBSTRATE","BOULD",6,NA,NA,NA
4695,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","SUBSTRATE","COB",4,NA,NA,NA
4696,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","RELIEF","10cm-1m",8,NA,NA,NA
4697,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","RELIEF","1m-2m",2,NA,NA,NA
4698,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","RELIEF","10cm-1m",2,NA,NA,NA
4699,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","RELIEF","1m-2m",8,NA,NA,NA
4700,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","RELIEF","1m-2m",5,NA,NA,NA
4701,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","RELIEF","10cm-1m",5,NA,NA,NA
4702,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","COVER","LEAFYRED",5,NA,NA,NA
4703,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","COVER","CRUCOR",3,NA,NA,NA
4704,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","COVER","BROWNUN",1,NA,NA,NA
4705,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"0-10m","COVER","COLTUN",1,NA,NA,NA
4706,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","COVER","LEAFYRED",5,NA,NA,NA
4707,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","COVER","BROWNUN",1,NA,NA,NA
4708,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","COVER","COLTUN",1,NA,NA,NA
4709,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"10-20m","COVER","BARROC",3,NA,NA,NA
4710,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","COVER","LEAFYRED",6,NA,NA,NA
4711,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","COVER","PTERO",1,NA,NA,NA
4712,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","COVER","BARNAC",1,NA,NA,NA
4713,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,2,NA,NA,NA,"20-30m","COVER","BARROC",2,NA,NA,NA
4714,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","SUBSTRATE","BOULD",8,NA,NA,NA
4715,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","SUBSTRATE","COB",2,NA,NA,NA
4716,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","SUBSTRATE","COB",1,NA,NA,NA
4717,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","SUBSTRATE","BOULD",9,NA,NA,NA
4718,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"20-30m","SUBSTRATE","BOULD",10,NA,NA,NA
4719,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","RELIEF","10cm-1m",6,NA,NA,NA
4720,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","RELIEF","1m-2m",4,NA,NA,NA
4721,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","RELIEF","10cm-1m",6,NA,NA,NA
4722,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","RELIEF","1m-2m",4,NA,NA,NA
4723,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"20-30m","RELIEF","1m-2m",4,NA,NA,NA
4724,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"20-30m","RELIEF","10cm-1m",6,NA,NA,NA
4725,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","COVER","LEAFYRED",5,NA,NA,NA
4726,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","COVER","CRUCOR",2,NA,NA,NA
4727,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","COVER","COLTUN",1,NA,NA,NA
4728,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","COVER","BARROC",1,NA,NA,NA
4729,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"0-10m","COVER","CUPCOR",1,NA,NA,NA
4730,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","COVER","LEAFYRED",6,NA,NA,NA
4731,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","COVER","CRUCOR",1,NA,NA,NA
4732,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","COVER","MACPYR_HF",1,NA,NA,NA
4733,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","COVER","BARROC",1,NA,NA,NA
4734,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"10-20m","COVER","ANEM",1,NA,NA,NA
4735,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"20-30m","COVER","LEAFYRED",8,NA,NA,NA
4736,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"20-30m","COVER","PTERO",1,NA,NA,NA
4737,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,3,NA,NA,NA,"20-30m","COVER","BROWNUN",1,NA,NA,NA
4738,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"0-10m","SUBSTRATE","BOULD",10,NA,NA,NA
4739,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"10-20m","SUBSTRATE","BOULD",9,NA,NA,NA
4740,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"10-20m","SUBSTRATE","COB",1,NA,NA,NA
4741,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"20-30m","SUBSTRATE","BEDRK",2,NA,NA,NA
4742,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"20-30m","SUBSTRATE","BOULD",7,NA,NA,NA
4743,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"20-30m","SUBSTRATE","COB",1,NA,NA,NA
4744,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"0-10m","RELIEF","10cm-1m",5,NA,NA,NA
4745,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"0-10m","RELIEF","1m-2m",5,NA,NA,NA
4746,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"10-20m","RELIEF","10cm-1m",4,NA,NA,NA
4747,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"10-20m","RELIEF","1m-2m",6,NA,NA,NA
4748,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"20-30m","RELIEF","10cm-1m",4,NA,NA,NA
4749,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"20-30m","RELIEF","1m-2m",6,NA,NA,NA
4750,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"0-10m","COVER","LEAFYRED",8,NA,NA,NA
4751,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"0-10m","COVER","NEREO_HF",1,NA,NA,NA
4752,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"0-10m","COVER","BROWNUN",1,NA,NA,NA
4753,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"10-20m","COVER","LEAFYRED",5,NA,NA,NA
4754,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"10-20m","COVER","BARNAC",3,NA,NA,NA
4755,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"10-20m","COVER","BARROC",2,NA,NA,NA
4756,2018,7,25,"Cape Alava","Nick Tolimieri","Joe Mangiafico",NA,10,4,NA,NA,NA,"20-30m","COVER","LEAFYRED",4,NA,NA,NA
