"site","transect","observer","common.name","species","size_class","year","Count","area","zone","vis_m"
"Tatoosh Island",4,"Greg Williams",NA,"ENBI",NA,2024,0,"S",10,4
"Tatoosh Island",4,"Steve Lonhart",NA,"ENBI",NA,2024,0,"S",5,6.4
"Cape Alava",1,"Greg Williams",NA,"ENBI",NA,2025,0,"E",10,4.2
"Cape Alava",1,"Steve Lonhart",NA,"ENBI",NA,2025,0,"E",5,3.5
"Cape Alava",2,"Greg Williams",NA,"ENBI",NA,2025,0,"E",10,4.2
"Cape Alava",2,"Steve Lonhart",NA,"ENBI",NA,2025,0,"E",5,3.5
"Cape Alava",3,"Greg Williams",NA,"ENBI",NA,2025,0,"E",10,4
"Cape Alava",3,"Steve Lonhart",NA,"ENBI",NA,2025,0,"E",5,4.8
"Cape Alava",4,"Greg Williams",NA,"ENBI",NA,2025,0,"E",10,4.3
"Cape Alava",4,"Steve Lonhart",NA,"ENBI",NA,2025,0,"E",5,4.8
"Cape Alava",1,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"W",5,5
"Cape Alava",1,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"W",10,5.2
"Cape Alava",2,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"W",5,5
"Cape Alava",2,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"W",10,4.2
"Cape Alava",3,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"W",5,4.8
"Cape Alava",3,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"W",10,4.5
"Cape Alava",4,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"W",5,4.8
"Cape Johnson",1,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",5,4.9
"Cape Johnson",1,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",10,5.3
"Cape Johnson",2,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",5,5.3
"Cape Johnson",2,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",10,5.4
"Cape Johnson",3,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",5,4.9
"Cape Johnson",3,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",10,5.2
"Cape Johnson",4,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",5,4.9
"Cape Johnson",4,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",10,5
"Cape Johnson",1,"Greg Williams",NA,"ENBI",NA,2025,0,"S",5,4.2
"Cape Johnson",1,"Greg Williams",NA,"ENBI",NA,2025,0,"S",10,4.5
"Cape Johnson",2,"Greg Williams",NA,"ENBI",NA,2025,0,"S",5,3.2
"Cape Johnson",2,"Greg Williams",NA,"ENBI",NA,2025,0,"S",10,4.2
"Cape Johnson",3,"Greg Williams",NA,"ENBI",NA,2025,0,"S",5,2.9
"Cape Johnson",3,"Greg Williams",NA,"ENBI",NA,2025,0,"S",10,3.9
"Cape Johnson",4,"Greg Williams",NA,"ENBI",NA,2025,0,"S",5,2.7
"Cape Johnson",4,"Greg Williams",NA,"ENBI",NA,2025,0,"S",10,3.6
"Destruction Island",1,"Greg Williams",NA,"ENBI",NA,2025,0,"N",5,3.2
"Destruction Island",1,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",NA,3.7
"Destruction Island",1,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"N",10,4
"Destruction Island",2,"Greg Williams",NA,"ENBI",NA,2025,0,"N",5,2.7
"Destruction Island",2,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",NA,3.4
"Destruction Island",2,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"N",10,3.5
"Destruction Island",3,"Greg Williams",NA,"ENBI",NA,2025,0,"N",5,3
"Destruction Island",3,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",NA,4.3
"Destruction Island",3,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"N",10,4
"Destruction Island",4,"Greg Williams",NA,"ENBI",NA,2025,0,"N",5,2.7
"Destruction Island",4,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"N",10,3
"Destruction Island",1,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,3.8
"Destruction Island",2,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,4
"Destruction Island",3,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,3.7
"Destruction Island",4,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,3.6
"Neah Bay",1,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",10,6.8
"Neah Bay",1,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,6
"Neah Bay",2,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",10,8.5
"Neah Bay",2,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,4.9
"Neah Bay",3,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",10,6.1
"Neah Bay",3,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,4.6
"Neah Bay",4,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",10,6.9
"Neah Bay",4,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,4.8
"Neah Bay",1,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,4.5
"Neah Bay",1,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",10,7
"Neah Bay",2,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,4.5
"Neah Bay",2,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",10,6.4
"Neah Bay",3,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,4.8
"Neah Bay",3,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",10,8.5
"Neah Bay",4,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",5,4.8
"Neah Bay",4,"Nick Tolimieri",NA,"ENBI",NA,2025,0,"S",10,6.7
"Tatoosh Island",1,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",10,8
"Tatoosh Island",1,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,7
"Tatoosh Island",2,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",10,7.3
"Tatoosh Island",2,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,7
"Tatoosh Island",3,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"N",10,7.6
"Tatoosh Island",3,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,7
"Tatoosh Island",4,"Steve Lonhart",NA,"ENBI",NA,2025,0,"N",5,5.8
"Tatoosh Island",1,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"S",5,10.5
"Tatoosh Island",1,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"S",10,8.1
"Tatoosh Island",2,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"S",5,9.5
"Tatoosh Island",2,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"S",10,6.5
"Tatoosh Island",3,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"S",5,7.1
"Tatoosh Island",3,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"S",10,6.3
"Tatoosh Island",4,"Jameal Samhouri",NA,"ENBI",NA,2025,0,"S",5,8
"Cape Alava",1,"Greg Williams",NA,"SEBYT","small",2016,3,NA,10,3
"Cape Alava",1,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Cape Alava",2,"Greg Williams",NA,"SEBYT","small",2016,11,NA,10,3
"Cape Alava",2,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Cape Alava",3,"Greg Williams",NA,"SEBYT","small",2016,2,NA,10,3
"Cape Alava",3,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Cape Alava",4,"Greg Williams",NA,"SEBYT","small",2016,29,NA,10,3
"Cape Alava",4,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Cape Alava",5,"Greg Williams",NA,"SEBYT","small",2016,5,NA,10,3
"Cape Alava",5,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Cape Alava",6,"Greg Williams",NA,"SEBYT",NA,2016,0,NA,10,3
"Cape Alava",6,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Cape Johnson",1,"Greg Williams",NA,"SEBYT","small",2016,6,NA,10,2
"Cape Johnson",1,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Cape Johnson",2,"Greg Williams",NA,"SEBYT","small",2016,9,NA,10,2
"Cape Johnson",2,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Cape Johnson",3,"Greg Williams",NA,"SEBYT","small",2016,10,NA,10,2
"Cape Johnson",3,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Cape Johnson",4,"Greg Williams",NA,"SEBYT","small",2016,3,NA,10,2
"Cape Johnson",4,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Cape Johnson",5,"Greg Williams",NA,"SEBYT","small",2016,25,NA,10,2
"Cape Johnson",5,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,1.6
"Cape Johnson",6,"Greg Williams",NA,"SEBYT","small",2016,6,NA,10,2
"Cape Johnson",6,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,1.6
"Destruction Island",1,"Greg Williams",NA,"SEBYT","small",2016,3,NA,5,1.5
"Destruction Island",1,"Kelly Andrews",NA,"SEBYT","small",2016,60,NA,10,1.6
"Destruction Island",2,"Kelly Andrews",NA,"SEBYT","small",2016,1,NA,10,1.6
"Destruction Island",3,"Kelly Andrews",NA,"SEBYT","small",2016,1,NA,10,1.6
"Destruction Island",1,"Greg Williams",NA,"SEBYT","small",2016,147,NA,5,1.5
"Destruction Island",1,"Greg Williams",NA,"SEBYT","small",2016,99,NA,10,2
"Destruction Island",2,"Greg Williams",NA,"SEBYT","small",2016,182,NA,5,1.5
"Destruction Island",2,"Greg Williams",NA,"SEBYT","small",2016,54,NA,10,2
"Destruction Island",3,"Greg Williams",NA,"SEBYT","small",2016,68,NA,5,1.5
"Destruction Island",3,"Greg Williams",NA,"SEBYT","small",2016,72,NA,10,2
"Neah Bay",1,"Greg Williams",NA,"SEBYT","small",2016,97,NA,10,3.3
"Neah Bay",1,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Neah Bay",2,"Greg Williams",NA,"SEBYT","small",2016,192,NA,10,3.3
"Neah Bay",2,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Neah Bay",3,"Greg Williams",NA,"SEBYT","small",2016,293,NA,10,3.3
"Neah Bay",3,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Neah Bay",4,"Greg Williams",NA,"SEBYT","small",2016,194,NA,10,3.3
"Neah Bay",4,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,2
"Neah Bay",5,"Greg Williams",NA,"SEBYT","small",2016,119,NA,10,3.3
"Neah Bay",6,"Greg Williams",NA,"SEBYT","small",2016,107,NA,10,3.3
"Tatoosh Island",1,"Greg Williams",NA,"SEBYT","small",2016,145,NA,10,5
"Tatoosh Island",1,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Tatoosh Island",2,"Greg Williams",NA,"SEBYT","small",2016,85,NA,10,5
"Tatoosh Island",2,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3
"Tatoosh Island",3,"Greg Williams",NA,"SEBYT","small",2016,66,NA,10,5
"Tatoosh Island",3,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3.7
"Tatoosh Island",4,"Greg Williams",NA,"SEBYT","small",2016,53,NA,10,5
"Tatoosh Island",4,"Steve Lonhart",NA,"SEBYT",NA,2016,0,NA,5,3.7
"Cape Alava",1,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.5
"Cape Alava",2,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",2,"Nick Tolimieri",NA,"SEBYT","small",2017,2,NA,5,2.5
"Cape Alava",3,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",3,"Nick Tolimieri",NA,"SEBYT","small",2017,1,NA,5,3.2
"Cape Alava",4,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",4,"Nick Tolimieri",NA,"SEBYT","small",2017,1,NA,5,3.2
"Cape Alava",5,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",1,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.8
"Cape Alava",2,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",2,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,3
"Cape Alava",3,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",3,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.5
"Cape Alava",4,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,1.5
"Cape Alava",4,"Nick Tolimieri",NA,"SEBYT","small",2017,1,NA,5,3
"Cape Alava",5,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Alava",6,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Cape Johnson",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,2
"Cape Johnson",1,"Steve Lonhart",NA,"SEBYT","small",2017,19,NA,5,1.7
"Cape Johnson",2,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,2
"Cape Johnson",2,"Steve Lonhart",NA,"SEBYT","small",2017,10,NA,5,1.7
"Cape Johnson",3,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,2
"Cape Johnson",3,"Steve Lonhart",NA,"SEBYT","small",2017,6,NA,5,1.7
"Cape Johnson",4,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,2
"Cape Johnson",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,1.5
"Cape Johnson",1,"Steve Lonhart",NA,"SEBYT",NA,2017,0,NA,5,2.1
"Cape Johnson",2,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,1.5
"Cape Johnson",2,"Steve Lonhart",NA,"SEBYT",NA,2017,0,NA,5,2.1
"Cape Johnson",3,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,1.9
"Cape Johnson",3,"Steve Lonhart",NA,"SEBYT",NA,2017,0,NA,5,2.1
"Cape Johnson",4,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,10,1.8
"Cape Johnson",4,"Steve Lonhart",NA,"SEBYT",NA,2017,0,NA,5,2.1
"Cape Johnson",5,"Steve Lonhart",NA,"SEBYT",NA,2017,0,NA,5,2.1
"Destruction Island",1,"Jameal Samhouri",NA,"SEBYT","small",2017,2,NA,10,NA
"Destruction Island",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.3
"Destruction Island",2,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,NA
"Destruction Island",2,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.2
"Destruction Island",3,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,NA
"Destruction Island",3,"Nick Tolimieri",NA,"SEBYT","small",2017,1,NA,5,1.8
"Destruction Island",4,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,1.8
"Destruction Island",1,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,NA
"Destruction Island",1,"Nick Tolimieri",NA,"SEBYT","small",2017,1,NA,5,2.2
"Destruction Island",2,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,NA
"Destruction Island",2,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,1.5
"Destruction Island",3,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,NA
"Destruction Island",3,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,1.5
"Destruction Island",4,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.1
"Neah Bay",1,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,5
"Neah Bay",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.6
"Neah Bay",2,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,5
"Neah Bay",2,"Nick Tolimieri",NA,"SEBYT","small",2017,3,NA,5,2.8
"Neah Bay",3,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,4
"Neah Bay",3,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,4.5
"Neah Bay",4,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,3.5
"Neah Bay",4,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.6
"Neah Bay",1,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Neah Bay",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.5
"Neah Bay",2,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.8
"Neah Bay",2,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2.5
"Neah Bay",3,"Kelly Andrews",NA,"SEBYT",NA,2017,0,NA,10,2.5
"Neah Bay",3,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2
"Neah Bay",4,"Kelly Andrews",NA,"SEBYT","small",2017,2,NA,10,2.5
"Neah Bay",4,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,2
"Tatoosh Island",1,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,6.7
"Tatoosh Island",1,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,8
"Tatoosh Island",2,"Jameal Samhouri",NA,"SEBYT","small",2017,1,NA,10,6.7
"Tatoosh Island",2,"Nick Tolimieri",NA,"SEBYT",NA,2017,0,NA,5,7.7
"Tatoosh Island",3,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,6.7
"Tatoosh Island",3,"Nick Tolimieri",NA,"SEBYT","small",2017,91,NA,5,7.7
"Tatoosh Island",4,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,6.7
"Tatoosh Island",1,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,5
"Tatoosh Island",1,"Nick Tolimieri",NA,"SEBYT","small",2017,2,NA,5,7.6
"Tatoosh Island",2,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,5
"Tatoosh Island",2,"Nick Tolimieri",NA,"SEBYT","small",2017,120,NA,5,9.1
"Tatoosh Island",3,"Jameal Samhouri",NA,"SEBYT",NA,2017,0,NA,10,5.5
"Tatoosh Island",3,"Nick Tolimieri",NA,"SEBYT","small",2017,2,NA,5,8.3
"Cape Alava",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",5,4.5
"Cape Alava",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",10,6
"Cape Alava",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",5,4.5
"Cape Alava",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",10,6
"Cape Alava",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",5,5
"Cape Alava",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",10,6
"Cape Alava",4,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",5,5
"Cape Alava",4,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"E",10,6
"Cape Alava",1,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"W",10,4.2
"Cape Alava",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"W",5,4.6
"Cape Alava",2,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"W",10,5
"Cape Alava",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"W",5,4.6
"Cape Alava",3,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"W",10,5
"Cape Alava",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"W",5,4.6
"Cape Alava",4,"Jameal Samhouri",NA,"SEBYT","small",2018,3,"W",10,5
"Cape Alava",4,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"W",5,4.6
"Cape Johnson",1,"Greg Williams",NA,"SEBYT",NA,2018,0,"N",5,3.5
"Cape Johnson",1,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"N",10,2.3
"Cape Johnson",2,"Greg Williams",NA,"SEBYT",NA,2018,0,"N",5,3
"Cape Johnson",2,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"N",10,2.7
"Cape Johnson",3,"Greg Williams",NA,"SEBYT",NA,2018,0,"N",5,2.5
"Cape Johnson",3,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"N",10,2.8
"Cape Johnson",4,"Greg Williams",NA,"SEBYT",NA,2018,0,"N",5,2
"Cape Johnson",1,"Kelly Andrews",NA,"SEBYT",NA,2018,0,"S",5,1.9
"Cape Johnson",1,"Kelly Andrews",NA,"SEBYT",NA,2018,0,"S",10,1.9
"Cape Johnson",2,"Kelly Andrews",NA,"SEBYT",NA,2018,0,"S",5,1.9
"Cape Johnson",2,"Kelly Andrews",NA,"SEBYT",NA,2018,0,"S",10,1.9
"Cape Johnson",3,"Kelly Andrews",NA,"SEBYT",NA,2018,0,"S",5,1.9
"Cape Johnson",3,"Kelly Andrews",NA,"SEBYT",NA,2018,0,"S",10,1.9
"Cape Johnson",4,"Kelly Andrews",NA,"SEBYT",NA,2018,0,"S",5,1.9
"Cape Johnson",4,"Kelly Andrews",NA,"SEBYT","small",2018,1,"S",10,1.9
"Destruction Island",1,"Gary Longo",NA,"SEBYT",NA,2018,0,"N",5,1.1
"Destruction Island",1,"Greg Williams",NA,"SEBYT",NA,2018,0,"N",10,1.6
"Destruction Island",2,"Gary Longo",NA,"SEBYT",NA,2018,0,"N",5,1
"Destruction Island",2,"Greg Williams",NA,"SEBYT",NA,2018,0,"N",10,1.7
"Destruction Island",3,"Gary Longo",NA,"SEBYT",NA,2018,0,"N",5,1.1
"Destruction Island",3,"Greg Williams",NA,"SEBYT",NA,2018,0,"N",10,1.8
"Destruction Island",4,"Gary Longo",NA,"SEBYT",NA,2018,0,"N",5,1
"Destruction Island",1,"Gary Longo",NA,"SEBYT",NA,2018,0,"S",10,1.6
"Destruction Island",1,"Greg Williams",NA,"SEBYT",NA,2018,0,"S",5,1.2
"Destruction Island",2,"Gary Longo",NA,"SEBYT",NA,2018,0,"S",10,1.6
"Destruction Island",2,"Greg Williams",NA,"SEBYT",NA,2018,0,"S",5,1.5
"Destruction Island",3,"Gary Longo",NA,"SEBYT",NA,2018,0,"S",10,1.5
"Destruction Island",3,"Greg Williams",NA,"SEBYT",NA,2018,0,"S",5,1.6
"Destruction Island",4,"Gary Longo",NA,"SEBYT",NA,2018,0,"S",10,1.3
"Destruction Island",4,"Greg Williams",NA,"SEBYT",NA,2018,0,"S",5,1.6
"Neah Bay",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,7
"Neah Bay",1,"Steve Lonhart",NA,"SEBYT",NA,2018,0,"N",10,5
"Neah Bay",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,7
"Neah Bay",2,"Steve Lonhart",NA,"SEBYT",NA,2018,0,"N",10,5
"Neah Bay",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,7
"Neah Bay",3,"Steve Lonhart",NA,"SEBYT",NA,2018,0,"N",10,7
"Neah Bay",4,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,6
"Neah Bay",4,"Steve Lonhart",NA,"SEBYT",NA,2018,0,"N",10,7
"Neah Bay",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"S",5,4
"Neah Bay",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"S",10,4
"Neah Bay",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"S",5,4
"Neah Bay",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"S",10,4
"Neah Bay",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"S",5,4
"Neah Bay",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"S",10,4
"Neah Bay",4,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"S",10,4
"Tatoosh Island",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,7
"Tatoosh Island",1,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",10,9.3
"Tatoosh Island",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,7
"Tatoosh Island",2,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",10,8
"Tatoosh Island",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,5
"Tatoosh Island",3,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",10,10
"Tatoosh Island",4,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",5,5
"Tatoosh Island",4,"Joe Mangiafico",NA,"SEBYT",NA,2018,0,"N",10,10
"Tatoosh Island",1,"Gary Longo",NA,"SEBYT",NA,2018,0,"S",10,7
"Tatoosh Island",1,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"S",5,6.5
"Tatoosh Island",2,"Gary Longo",NA,"SEBYT",NA,2018,0,"S",10,7
"Tatoosh Island",2,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"S",5,5.2
"Tatoosh Island",3,"Gary Longo",NA,"SEBYT",NA,2018,0,"S",10,7
"Tatoosh Island",3,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"S",5,3.5
"Tatoosh Island",4,"Jameal Samhouri",NA,"SEBYT",NA,2018,0,"S",5,6.2
"Cape Alava",1,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"E",5,3.8
"Cape Alava",1,"Steve Lonhart",NA,"SEBYT",NA,2019,0,"E",10,2.8
"Cape Alava",2,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"E",5,3.6
"Cape Alava",2,"Steve Lonhart",NA,"SEBYT",NA,2019,0,"E",10,3
"Cape Alava",3,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"E",5,3.7
"Cape Alava",3,"Steve Lonhart",NA,"SEBYT",NA,2019,0,"E",10,3
"Cape Alava",4,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"E",5,3.6
"Cape Alava",4,"Steve Lonhart",NA,"SEBYT",NA,2019,0,"E",10,3
"Cape Alava",1,"Gary Longo",NA,"SEBYT",NA,2019,0,"W",5,2.7
"Cape Alava",1,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"W",10,3.3
"Cape Alava",2,"Gary Longo",NA,"SEBYT",NA,2019,0,"W",5,2.3
"Cape Alava",2,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"W",10,3.2
"Cape Alava",3,"Gary Longo",NA,"SEBYT",NA,2019,0,"W",5,2.2
"Cape Alava",3,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"W",10,5.8
"Cape Alava",4,"Gary Longo",NA,"SEBYT",NA,2019,0,"W",5,2.9
"Cape Alava",4,"Genoa Sullaway",NA,"SEBYT",NA,2019,0,"W",10,5.7
"Cape Johnson",1,"Gary Longo",NA,"SEBYT","small",2019,2,"N",10,3.7
